track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
226,0.132583296,0.541156534,0.757255185,0.882617439,0.099432659,0.02921597,144.808,0.733505516
228,0.016759124,0.36195545,0.872379042,0.922775365,0.15177309,0.03860093,146.546,0.532632464
236,0.230012648,0.848918355,0.444920717,0.820066865,0.162605939,0.101743773,120.095,0.84631348
237,0.968318169,0.306269119,0.541039789,0.956206182,0.088763521,0.118232716,130.996,0.039938682
238,0.976197969,0.245786029,0.286940546,0.961436016,0.116216601,0.048798335,81.869,0.117597731
247,0.993396802,0.441971555,0.484894395,0.938292699,0.092892846,0.044921869,133.196,0.638205074
249,0.979755252,0.371783751,0.523408141,0.968838162,0.109446962,0.070379131,168.606,0.377169697
252,0.993188,0.710144852,0.250673243,0.946342472,0.105912465,0.036461641,111.228,0.490516508
255,0.987328174,0.703590991,0.435712052,0.90172303,0.11375812,0.067624008,122.811,0.910820773
256,0.430246542,0.262049934,0.97208567,0.896692962,0.40734359,0.151244955,118.281,0.06179626
257,0.357085575,0.189345158,0.939706497,0.945661219,0.146850113,0.064066994,83.959,0.202259719
258,0.061475307,0.287632562,0.938652614,0.875299637,0.116520354,0.090615948,119.803,0.142596245
303,0.922907026,0.44086803,0.243451728,0.859713969,0.114738342,0.337815795,129.598,0.577068854
304,0.86568677,0.27887495,0.066924556,0.914963313,0.111546332,0.034110269,143.114,0.074577945
305,0.76424761,0.733111717,0.07948683,0.935461343,0.111640631,0.042528775,108.131,0.107946455
306,0.967960495,0.304326153,0.342578584,0.760670027,0.111136368,0.04442105,142.342,0.098576497
307,0.773769661,0.552026166,0.251327674,0.568975834,0.110743079,0.050632553,117.247,0.356984247
308,0.881460625,0.474334149,0.035017151,0.930933638,0.104743766,0.033712152,92.951,0.319239398
309,0.33548143,0.390263092,0.021067363,0.937508147,0.089045697,0.041490645,60.382,0.039932121
310,0.807939395,0.585477862,0.424564282,0.890464018,0.110307525,0.039165993,142.579,0.205182953
311,0.566658415,0.669094805,0.057540453,0.121327987,0.106270168,0.051355469,188.94,0.694344197
312,0.990320057,0.362013783,0.486088087,0.848269341,0.093920845,0.567185313,91.32,0.376977444
313,0.97720379,0.748881023,0.131260286,0.765881669,0.112365988,0.134036919,101.106,0.521582006
314,0.078123304,0.724799864,0.430954752,0.016487277,0.070829303,0.032861656,89.032,0.850639219
315,0.4764017,0.443016713,0.168393019,0.90966797,0.150000148,0.056420994,107.08,0.509662129
316,0.797109673,0.483917086,0.061000622,0.597670577,0.110347571,0.191066413,103.859,0.252571453
317,0.968785317,0.398754509,0.333720509,0.930614717,0.277202749,0.040043801,112.977,0.240823378
318,0.605176535,0.452892782,0.259907492,0.965211788,0.099354824,0.075779772,78.172,0.517176346
319,0.890498485,0.316413081,0.059613107,0.913302878,0.108808026,0.038778514,133.934,0.122417322
320,0.864403644,0.692845327,0.116538852,0.751706267,0.107039341,0.123691383,126.665,0.339868531
321,0.897593404,0.254715755,0.271616395,0.958616618,0.080403956,0.032524802,147.547,0.178369455
322,0.800476547,0.434217643,0.183197095,0.939285941,0.122503836,0.078796032,143.529,0.146380735
323,0.973824992,0.335058487,0.125803378,0.922346157,0.110517364,0.033583558,73.895,0.143815277
324,0.967250313,0.576881127,0.343455425,0.963476673,0.112806981,0.10542774,111.988,0.434777212
325,0.927949521,0.517065201,0.12899274,0.901481965,0.240380101,0.396332932,114.819,0.48422366
326,0.933332172,0.614192963,0.711231095,0.844746731,0.154399913,0.579897204,197.924,0.380919806
327,0.928170889,0.55309119,0.303936877,0.954230323,0.110751742,0.107400985,110.039,0.616368064
328,0.297540646,0.624953428,0.176883622,0.815871157,0.09282263,0.055148622,114.858,0.503635493
331,0.84942419,0.694784027,0.254716932,0.958145514,0.111972028,0.113968842,85.471,0.594901745
332,0.993633002,0.47495815,0.590822834,0.90078984,0.139660553,0.228849159,101.637,0.281248164
333,0.955110164,0.516983597,0.11365647,1.284e-06,0.208705038,0.713184877,92.49,0.389560656
334,0.945216322,0.214346058,0.641975417,0.9660183,0.111056478,0.049772798,149.17,0.187065926
335,0.765788658,0.635169052,0.212234524,0.860556463,0.085405497,0.037868589,111.807,0.378250103
336,0.936369325,0.561875392,0.142250377,0.555474815,0.111512136,0.077240684,124.808,0.470860197
337,0.867452641,0.461918708,0.414278193,0.014839459,0.262517031,0.095734865,87.092,0.685758599
338,0.98456926,0.460057345,0.043613652,0.238005013,0.102993179,0.039791255,118.805,0.316104681
339,0.990491491,0.452569356,0.098362435,0.576300783,0.116476751,0.0646204,126.267,0.60969735
340,0.947995787,0.601460814,0.141297082,0.912404011,0.109157635,0.041656297,147.178,0.483794739
341,0.977281533,0.468807741,0.134975265,0.687699751,0.105380737,0.073124034,119.646,0.430707432
342,0.020857709,0.144568973,0.101061237,0.333791231,0.142994549,0.041328753,159.15,0.237756557
343,0.548666131,0.457006842,0.181635435,8.0627e-06,0.130331979,0.112145364,124.648,0.259147233
344,0.976710359,0.536150896,0.330633156,0.867754397,0.119233225,0.232173615,127.505,0.38016437
345,0.932314592,0.34086588,0.207093477,0.927402182,0.111419792,0.177946753,82.642,0.444350078
346,0.946705225,0.730398165,0.064884716,0.944928811,0.111093922,0.058081212,117.636,0.59477658
347,0.73466854,0.724324644,0.348329822,0.958318519,0.121679767,0.413082766,134.024,0.92991786
348,0.003056742,0.446686367,0.290603876,0.8116356,0.067158409,0.047248562,120.348,0.039228219
350,0.989663515,0.463938455,0.363611643,0.919011376,0.118739641,0.037621845,99.384,0.591003485
351,0.859157721,0.82809202,0.089388192,0.927883224,0.108946273,0.417220191,126.787,0.680352948
352,0.990132217,0.529878486,0.198174641,0.949358547,0.133638783,0.025658722,61.177,0.443221924
353,0.982075791,0.78469547,0.112829406,0.388359648,0.112441966,0.078000838,126.286,0.729040221
354,0.730425719,0.520305161,0.21589111,0.941711134,0.102732096,0.04427792,117.668,0.071799791
355,0.990162436,0.343218962,0.127864282,0.864487895,0.10830037,0.039454517,79.375,0.643045258
356,0.312169786,0.644946869,0.186612169,0.855491595,0.38433828,0.158623274,120.084,0.297644907
359,0.962376665,0.587843295,0.036237523,0.929113434,0.111432593,0.131521517,64.801,0.412810296
361,0.994581996,0.287247084,0.149173181,0.876039907,0.10574305,0.040755868,87.788,0.234421985
362,0.592507743,0.409441814,0.317680261,0.033761548,0.205815944,0.068703064,106.973,0.616174246
363,0.877319314,0.650043108,0.095497338,0.00919016,0.091481496,0.175054198,122.338,0.557473
364,0.986380108,0.612859719,0.156110207,0.104549458,0.107289052,0.198543133,109.256,0.483544289
365,0.994110587,0.36229285,0.461704595,0.939698457,0.335550239,0.027758227,71.276,0.650471407
366,0.745584832,0.350164913,0.142087357,0.765823692,0.111015906,0.040671344,166.317,0.196260999
367,0.863572901,0.256178473,0.260709819,0.908662678,0.137146992,0.095191303,169.732,0.522209383
368,0.637275845,0.312976086,0.116469239,0.540733452,0.10178326,0.048210451,135.812,0.076134855
369,0.715640891,0.730889108,0.157846354,0.936570738,0.11136475,0.224547937,93.035,0.197123701
370,0.709846723,0.466606328,0.168699586,0.899377749,0.10866624,0.046772906,127.898,0.499142329
384,0.444821741,0.561166193,0.700912391,0.817286449,0.111111109,0.036441446,91.077,0.344763316
386,0.436374543,0.585548768,0.78292722,0.894427999,0.142187072,0.047893363,130.464,0.301543052
387,0.464508187,0.493599096,0.552749254,0.736317709,0.110116731,0.055116269,136.255,0.221480243
394,0.000712286,0.215454605,0.154910282,0.934585641,0.634111484,0.217626977,97.18,0.056255195
395,0.056446273,0.141534902,0.947976117,0.896793788,0.652779792,0.084914948,105.29,0.176857187
396,0.844582417,0.144216558,0.627556839,0.868801112,0.386047991,0.091710416,94.035,0.031675935
397,0.625136355,0.219944485,0.167366822,0.764413337,0.349104622,0.055937895,74.391,0.093487217
398,0.002433813,0.45129673,0.972469514,0.916794998,0.309109305,0.153491982,141.074,0.035459246
399,0.081227669,0.157287291,0.894475033,0.905146277,0.231034768,0.136550685,112.08,0.031984921
400,0.989282245,0.152005683,0.091203737,0.760214736,0.138474307,0.037363613,64.902,0.03391702
401,0.919064763,0.151925435,0.455523009,0.92733472,0.312394234,0.101207505,106.119,0.023318239
402,0.975207999,0.163319613,0.121384465,0.880795549,0.418239145,0.038552735,84.373,0.038956008
403,0.940140466,0.393908944,0.862659456,0.85671189,0.09289355,0.369300638,115.77,0.114784732
404,0.900033263,0.185073786,0.609550186,0.908268465,0.198721201,0.065938784,83.764,0.06576113
405,0.000213305,0.252381968,0.284970823,0.939646981,0.08936759,0.074631167,88.702,0.039766116
406,0.749772323,0.16971739,0.569925606,0.918723824,0.218856721,0.088581653,112.445,0.038065079
407,0.904433332,0.315821911,0.856073395,0.928762611,0.674746071,0.101761668,96.381,0.061998303
408,0.552862773,0.179063851,0.235684876,0.914949066,0.189466435,0.062723618,84.635,0.13496557
410,0.930738534,0.332540187,0.907335769,0.938266223,0.089242861,0.053696874,150.023,0.03694861
411,0.943913016,0.333114953,0.331842523,0.913341553,0.13266757,0.034157099,79.746,0.038170662
412,0.990638686,0.399673736,0.462909663,0.54888872,0.353002526,0.555433602,67.181,0.209429554
414,0.939171524,0.487894725,0.3929718,0.0362409,0.620822932,0.621427093,111.627,0.315653435
416,0.571189376,0.180967669,0.535992121,0.72188284,0.354404293,0.082597152,80.732,0.082711457
461,0.984354966,0.571167923,0.319627577,0.030622891,0.567914314,0.050290079,107.232,0.788501471
462,0.983754716,0.648854451,0.273136621,0.258233199,0.665152446,0.033116807,115.764,0.517181662
463,0.987197594,0.694960833,0.30941946,0.340355762,0.102491349,0.039797071,115.397,0.554299192
464,0.978803866,0.618104705,0.381706497,0.60956193,0.100076934,0.067829509,114.829,0.622699051
465,0.974927523,0.736577003,0.52024675,0.702974179,0.668435356,0.083877166,122.537,0.962301136
520,0.973496023,0.588628514,0.413104264,0.940913916,0.11482516,0.06712238,103.847,0.572030324
521,0.863267302,0.342537371,0.542242782,0.863743188,0.09241186,0.037870201,88.997,0.632672412
522,0.986297804,0.415193851,0.651722439,0.747206005,0.094992647,0.031454877,92.372,0.78099227
523,0.992054644,0.321867964,0.423402365,0.953097093,0.079729936,0.037167703,126.486,0.262183529
524,0.993264791,0.384600793,0.544499164,0.923346768,0.097179568,0.037386615,166.46,0.823425694
525,0.980884382,0.31343923,0.370345066,0.920694188,0.088021388,0.046286386,135.019,0.187453397
526,0.874685759,0.49150452,0.301818584,0.836015721,0.110168737,0.030763877,156.583,0.678678979
527,0.994909713,0.318432473,0.783259459,0.869710364,0.090503058,0.05788733,152.004,0.930636472
528,0.989515406,0.285662045,0.345081601,0.928601552,0.104757047,0.03128301,93.621,0.537212019
529,0.993998846,0.151770351,0.925643532,0.858649742,0.122496404,0.067978604,185.196,0.597078406
530,0.993296108,0.299417584,0.577453261,0.956820434,0.125684298,0.03677119,104.875,0.552925037
531,0.972904078,0.450556883,0.385468295,0.893690361,0.098411615,0.035725969,130.166,0.116914265
532,0.06774159,0.622313678,0.839528917,0.876149842,0.111505403,0.079476823,142.017,0.75972098
533,0.004513177,0.543460466,0.539879231,0.678026895,0.125256363,0.050414638,105.913,0.180384522
534,0.995428418,0.311461544,0.143820027,0.919540114,0.120208982,0.040492903,79.795,0.473362787
535,0.995565077,0.405327533,0.146650627,0.953461692,0.110740737,0.037936186,88.726,0.350392126
536,0.995770092,0.562415976,0.201255339,0.962910325,0.111904826,0.097791467,127.066,0.569395259
537,0.994985317,0.398345101,0.221593737,0.84486047,0.111326186,0.277007498,178.46,0.225007161
538,0.995775149,0.440309197,0.195606954,0.952147342,0.114047935,0.0632442,58.432,0.390083104
539,0.993983647,0.274215843,0.080028763,0.928707519,0.117161318,0.060821666,204.539,0.326579654
540,0.995716241,0.448508511,0.148548727,0.942321642,0.11627266,0.046574613,45.532,0.355909321
541,0.995624313,0.440322597,0.174728673,0.955770286,0.111497094,0.054846204,105.539,0.353143849
542,0.995383622,0.380206549,0.255745449,0.9327643,0.109270193,0.116989472,82.396,0.189935585
543,0.995694308,0.488955865,0.308023852,0.950138291,0.114150806,0.113567644,93.545,0.381408414
544,0.98703107,0.319912925,0.140840841,0.89439857,0.112003965,0.090526144,189.431,0.07788565
545,0.988970733,0.278097065,0.21859213,0.851636009,0.115964695,0.069039782,87.099,0.064821662
546,0.995650451,0.571613681,0.21287689,0.94253578,0.112882263,0.068307587,98.047,0.444102963
547,0.994881504,0.377289567,0.162683975,0.87905372,0.112912901,0.089045231,64.725,0.130705545
548,0.992628154,0.567851787,0.049570274,0.099444856,0.114952307,0.826674394,136.342,0.329126771
549,0.993891242,0.466898988,0.248503664,0.653721226,0.112796108,0.435648115,217.313,0.58174053
550,0.20408942,0.713246934,0.501826652,0.801849564,0.110637791,0.032366181,95.003,0.701298834
562,0.173623054,0.463296569,0.07765358,0.937443162,0.103642894,0.031335732,130.277,0.436666198
563,0.350264883,0.679886433,0.265500393,0.856847498,0.134874243,0.039397135,157.811,0.493877413
564,0.939513814,0.721465622,0.389176509,0.945706447,0.100627013,0.037957289,87.284,0.915978159
565,0.692455937,0.531635713,0.683107402,0.906423904,0.340708617,0.03128049,138.034,0.488731889
566,0.725318531,0.627271224,0.102854182,0.627878149,0.099481158,0.032163705,80.022,0.290302685
567,0.889018862,0.798560011,0.375990291,0.908634783,0.110036364,0.037864391,120.077,0.960108193
568,0.119741625,0.683730497,0.402690583,0.904738785,0.112701195,0.041746907,86.719,0.751419019
569,0.470465788,0.648909465,0.693990802,0.938744882,0.159342067,0.037690563,137.025,0.65679149
570,0.456907995,0.805789233,0.399371248,0.853722976,0.084593523,0.060618849,120.02,0.597511087
571,0.807284319,0.565240903,0.132701197,0.593115218,0.105675267,0.037975797,136.877,0.048391093
572,0.75925427,0.747885618,0.456177458,0.90261565,0.086598341,0.0280071,128.955,0.96878034
573,0.3423262,0.176094277,0.639552348,0.926586986,0.084158548,0.049742053,125.603,0.150211324
574,0.30497349,0.077607446,0.985285921,0.684274066,0.311174989,0.06726887,178.194,0.262651091
579,0.001317637,0.18767289,0.911791442,0.077392336,0.266679898,0.084499159,173.204,0.07518922
580,0.000573487,0.28060286,0.95233875,8.67853e-05,0.37296781,0.098794309,151.043,0.198531128
